actual,proposed
472.8938903808594,40.53694534301758
469.4833679199219,45.18461227416992
466.0728454589844,49.608760833740234
0.0,53.8179817199707
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
206.4216766357422,0.0
230.29510498046875,0.0
254.16851806640625,0.0
271.22088623046875,0.0
291.68377685546875,0.0
308.73626708984375,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,25.094533920288086
0.0,26.05416488647461
0.0,26.887365341186523
0.0,27.733278274536133
0.0,28.546655654907227
0.0,29.32874870300293
0.0,30.08076286315918
0.0,30.759092330932617
0.0,31.36656951904297
0.0,31.90591812133789
0.0,32.424522399902344
0.0,32.87841796875
0.0,33.314857482910156
0.0,33.68974304199219
0.0,34.00544738769531
0.0,34.30901336669922
0.0,34.60089874267578
0.0,34.92632293701172
0.0,35.23923110961914
0.0,35.540103912353516
0.0,35.784645080566406
0.0,36.06454086303711
0.0,36.33367156982422
0.0,36.59244918823242
0.0,36.84127426147461
0.0,37.08053207397461
0.0,37.310585021972656
0.0,37.487030029296875
0.0,37.65668487548828
0.0,37.81981658935547
0.0,37.93191146850586
0.0,38.039695739746094
0.0,38.1880989074707
0.0,38.28602981567383
0.0,38.33543014526367
0.0,38.33816909790039
0.0,38.25127410888672
0.0,38.07819747924805
0.0,37.86701583862305
0.0,37.66395568847656
0.0,37.42394256591797
0.0,37.19316101074219
0.0,36.926490783691406
0.0,36.62531280517578
0.0,36.335723876953125
0.0,36.146793365478516
0.0,35.875606536865234
0.0,35.57008743286133
0.0,35.23155212402344
0.0,34.950801849365234
0.0,34.59132766723633
0.0,34.24567794799805
0.0,33.91332244873047
0.0,33.548988342285156
0.0,33.153900146484375
0.0,32.81877517700195
0.0,32.49653625488281
0.0,32.18669509887695
0.0,31.799240112304688
0.0,31.426687240600586
0.0,30.97893714904785
0.0,30.50364875793457
0.0,30.00187873840332
0.0,29.474641799926758
0.0,28.967683792114258
0.0,28.480224609375
0.0,27.96674919128418
0.0,27.428260803222656
0.0,26.91048240661621
0.0,26.367855072021484
0.0,25.756574630737305
0.0,25.124042510986328
0.0,24.515836715698242
0.0,24.02054786682129
0.0,23.58907127380371
0.0,23.129426956176758
0.0,22.687461853027344
0.0,22.262495040893555
0.0,21.85387420654297
0.0,21.5057315826416
0.0,21.170978546142578
0.0,20.804338455200195
0.0,20.407039642333984
0.0,20.025022506713867
0.0,19.56817054748535
0.0,19.03936195373535
0.0,18.530893325805664
0.0,18.086742401123047
0.0,17.70444107055664
0.0,17.336841583251953
0.0,17.02814483642578
0.0,16.820842742919922
0.0,16.62151527404785
0.0,16.385095596313477
0.0,16.157766342163086
0.0,15.894418716430664
0.0,15.596436500549316
0.0,15.309914588928223
0.0,15.07917594909668
0.0,14.678257942199707
0.0,14.158473014831543
0.0,13.524389266967773
0.0,12.825170516967773
0.0,12.108080863952637
0.0,11.463335037231445
0.0,10.932909965515137
0.0,10.422886848449707
0.0,9.798192024230957
0.0,9.10799789428711
0.0,8.399585723876953
0.0,7.718420028686523
0.0,7.0186896324157715
0.0,6.301112174987793
0.0,5.566370487213135
0.0,4.949410915374756
0.0,4.3561811447143555
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.015440464019775
0.0,4.577209949493408
0.0,5.20689582824707
0.0,5.946653366088867
0.0,6.792245864868164
0.0,7.7396063804626465
0.0,8.78481674194336
0.0,9.834589958190918
0.0,10.888751029968262
0.0,11.991894721984863
0.0,13.05260944366455
0.0,14.162050247192383
0.0,15.273584365844727
0.0,16.431894302368164
0.0,17.635181427001953
0.0,18.881710052490234
0.0,20.12506103515625
0.0,21.320589065551758
0.0,22.51490020751953
0.0,23.66327476501465
0.0,24.76748275756836
0.0,25.784456253051758
0.0,26.76231575012207
0.0,27.657800674438477
0.0,28.51884651184082
0.0,29.346773147583008
0.0,30.14285659790039
0.0,30.95308494567871
0.0,31.73215103149414
0.0,32.52601623535156
0.0,33.28934860229492
0.0,33.97855758666992
0.0,34.6860237121582
0.0,35.411041259765625
0.0,36.108177185058594
0.0,36.86802291870117
0.0,37.59864807128906
0.0,38.34592819213867
0.0,39.06446838378906
0.0,39.71061325073242
0.0,40.287139892578125
0.0,40.79673385620117
0.0,41.331485748291016
0.0,41.84567642211914
0.0,42.340084075927734
0.0,42.90500259399414
0.0,43.492958068847656
0.0,43.96877670288086
0.0,44.33676528930664
0.0,44.69060134887695
0.0,44.98606491088867
0.0,45.22540283203125
0.0,45.410770416259766
0.0,45.63376998901367
0.0,45.84819412231445
0.0,46.00960922241211
0.0,46.07529067993164
0.0,46.13844680786133
0.0,46.15441131591797
0.0,46.080230712890625
0.0,45.8746223449707
0.0,45.63215255737305
0.0,45.354248046875
0.0,44.99750518798828
0.0,44.609718322753906
0.0,44.281612396240234
0.0,43.92136001586914
0.0,43.57496643066406
0.0,43.19712829589844
0.0,42.833824157714844
0.0,42.529258728027344
0.0,42.23640441894531
0.0,41.91004943847656
0.0,41.5067253112793
0.0,40.984622955322266
0.0,40.3930778503418
0.0,39.73475646972656
0.0,38.922706604003906
0.0,38.007598876953125
0.0,36.94863510131836
0.0,35.796112060546875
0.0,34.55363082885742
0.0,33.17987823486328
0.0,31.769439697265625
0.0,30.368488311767578
0.0,28.887128829956055
0.0,27.283693313598633
0.0,25.652402877807617
0.0,24.03908920288086
0.0,22.353540420532227
0.0,20.68805694580078
0.0,18.997102737426758
0.0,17.281658172607422
0.0,15.63219165802002
0.0,14.046167373657227
0.0,12.476383209228516
0.0,10.877449035644531
0.0,9.340012550354004
0.0,7.906471252441406
0.0,6.572829723358154
0.0,5.33524227142334
0.0,4.190017223358154
0.0,3.13360333442688
0.0,2.207347869873047
0.0,1.451004147529602
0.0,0.8580414056777954
0.0,0.37741196155548096
0.0,0.049555081874132156
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.06217275932431221
0.0,0.3283589780330658
0.0,0.7185978889465332
0.0,1.3176416158676147
0.0,2.07269549369812
0.0,3.067286252975464
0.0,4.247437477111816
0.0,5.561252593994141
0.0,7.003586769104004
0.0,8.524737358093262
0.0,10.076904296875
0.0,11.65890121459961
0.0,13.269577980041504
0.0,14.907833099365234
0.0,16.483078002929688
0.0,17.997737884521484
0.0,19.45414161682129
0.0,20.809764862060547
0.0,22.02372169494629
0.0,23.146224975585938
0.0,24.1807918548584
0.0,25.13080406188965
0.0,25.9995174407959
0.0,26.745290756225586
0.0,27.417617797851562
0.0,28.064085006713867
0.0,28.730453491210938
0.0,29.28166389465332
0.0,29.722150802612305
0.0,30.19045639038086
0.0,30.73027801513672
0.0,31.24933624267578
0.0,31.70366668701172
0.0,32.095760345458984
0.0,32.47277069091797
0.0,32.88004684448242
0.0,33.31642150878906
0.0,33.78077697753906
0.0,34.31679916381836
0.0,34.83220291137695
0.0,35.32778549194336
0.0,35.8043098449707
0.0,36.3072624206543
0.0,36.790870666503906
0.0,37.30064392089844
0.0,37.74604415893555
0.0,38.12955856323242
0.0,38.49831771850586
0.0,38.85289764404297
0.0,39.1938362121582
0.0,39.43213653564453
0.0,39.57174301147461
0.0,39.616458892822266
0.0,39.659454345703125
0.0,39.566505432128906
0.0,39.47713088989258
0.0,39.301666259765625
0.0,39.04343032836914
0.0,38.79512405395508
0.0,38.51160430908203
0.0,38.28375244140625
0.0,38.06466293334961
0.0,37.76447677612305
0.0,37.475833892822266
0.0,37.19829177856445
0.0,36.93142318725586
0.0,36.67482376098633
0.0,36.24903869628906
0.0,35.75010299682617
0.0,35.09130859375
0.0,34.2787971496582
0.0,33.363250732421875
0.0,32.348628997802734
0.0,31.238739013671875
0.0,30.037250518798828
0.0,28.7476806640625
0.0,27.41818618774414
0.0,26.095064163208008
0.0,24.643779754638672
0.0,23.114023208618164
0.0,21.553577423095703
0.0,19.963624954223633
0.0,18.390060424804688
0.0,16.742727279663086
0.0,15.113988876342773
0.0,13.503135681152344
0.0,11.864710807800293
0.0,10.244538307189941
0.0,8.552393913269043
0.0,6.880568504333496
0.0,5.228280544281006
0.0,3.684305429458618
0.0,2.199713945388794
0.0,0.7722222805023193
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.7179034948348999
0.0,1.9436558485031128
0.0,3.211787223815918
0.0,4.56543493270874
0.0,6.001306056976318
0.0,7.471478462219238
0.0,8.929869651794434
0.0,10.376932144165039
0.0,11.857861518859863
0.0,13.371359825134277
0.0,14.87140941619873
0.0,16.313764572143555
0.0,17.74540901184082
0.0,19.1667537689209
0.0,20.488666534423828
0.0,21.759737014770508
0.0,23.02668571472168
0.0,24.2896671295166
0.0,25.459308624267578
0.0,26.539201736450195
0.0,27.577558517456055
0.0,28.620744705200195
0.0,29.579042434692383
0.0,30.54524803161621
0.0,31.384763717651367
0.0,32.236751556396484
0.0,33.055973052978516
0.0,33.84368896484375
0.0,34.556339263916016
0.0,35.286346435546875
0.0,35.943511962890625
0.0,36.62016677856445
0.0,37.22603225708008
0.0,37.71906661987305
0.0,38.193138122558594
0.0,38.51469039916992
0.0,38.77911376953125
0.0,38.98860168457031
0.0,39.100502014160156
0.0,39.297630310058594
0.0,39.44240951538086
0.0,39.58162307739258
0.0,39.58119583129883
0.0,39.67030715942383
0.0,39.80075454711914
0.0,39.8366584777832
0.0,39.82642364501953
0.0,39.81657791137695
0.0,39.76234817504883
0.0,39.710205078125
0.0,39.66006851196289
0.0,39.56709671020508
0.0,39.43293762207031
0.0,39.25917053222656
0.0,39.09209060668945
0.0,38.88667297363281
0.0,38.64439392089844
0.0,38.36667251586914
0.0,38.01010513305664
0.0,37.62248992919922
0.0,37.2945442199707
0.0,36.9344482421875
0.0,36.588199615478516
0.0,36.255271911621094
0.0,35.890384674072266
0.0,35.494773864746094
0.0,35.069610595703125
0.0,34.48175048828125
0.0,33.82697296142578
0.0,33.197383880615234
0.0,32.502479553222656
0.0,31.700010299682617
0.0,30.79412078857422
0.0,29.833545684814453
0.0,28.730865478515625
0.0,27.58106803894043
0.0,26.34120750427246
0.0,25.059507369995117
0.0,23.73757553100586
0.0,22.376962661743164
0.0,20.979156494140625
0.0,19.50082015991211
0.0,17.900291442871094
0.0,16.27179718017578
0.0,14.616412162780762
0.0,12.979931831359863
0.0,11.406394004821777
0.0,9.893377304077148
0.0,8.393789291381836
0.0,6.996641159057617
0.0,5.653229713439941
0.0,4.361487865447998
0.0,3.1194283962249756
0.0,1.880376935005188
0.0,0.7337448000907898
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.8645864129066467
0.0,1.8608794212341309
0.0,2.863616943359375
0.0,3.96207857131958
0.0,5.107814788818359
0.0,6.254247665405273
0.0,7.4461140632629395
0.0,8.636902809143066
0.0,9.826656341552734
0.0,10.970649719238281
0.0,12.115406036376953
0.0,13.216134071350098
0.0,14.274526596069336
0.0,15.292211532592773
0.0,16.225990295410156
0.0,17.079092025756836
0.0,17.94414520263672
0.0,18.86545181274414
0.0,19.617034912109375
0.0,20.250185012817383
0.0,20.814218521118164
0.0,21.35655975341797
0.0,21.878040313720703
0.0,22.379465103149414
0.0,22.861602783203125
0.0,23.325199127197266
0.0,23.77096176147461
0.0,24.199583053588867
0.0,24.611717224121094
0.0,25.052762985229492
0.0,25.47684669494629
0.0,25.79509162902832
0.0,26.05633544921875
0.0,26.173242568969727
0.0,26.240890502929688
0.0,26.350698471069336
0.0,26.41152000427246
0.0,26.33571434020996
0.0,26.218061447143555
0.0,26.060171127319336
0.0,25.81882667541504
0.0,25.542003631591797
0.0,25.275827407836914
0.0,24.975126266479492
0.0,24.641225814819336
0.0,24.230642318725586
0.0,23.746322631835938
0.0,23.235870361328125
0.0,22.789810180664062
0.0,22.4504337310791
0.0,22.12411117553711
0.0,21.631288528442383
0.0,21.023130416870117
0.0,20.348838806152344
0.0,19.655717849731445
0.0,18.989255905151367
0.0,18.30366325378418
0.0,17.59967613220215
0.0,16.83323860168457
0.0,16.051515579223633
0.0,15.210335731506348
0.0,14.311982154846191
0.0,13.35865306854248
0.0,12.39723014831543
0.0,11.338495254516602
0.0,10.275717735290527
0.0,9.253815650939941
0.0,8.22645378112793
0.0,7.193842887878418
0.0,6.200947284698486
0.0,5.201480388641357
0.0,4.24045467376709
0.0,3.3163914680480957
0.0,2.383105516433716
0.0,1.3066610097885132
0.0,0.22685843706130981
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13472096621990204
0.0,1.3381398916244507
0.0,2.540037155151367
0.0,3.7852306365966797
0.0,5.116822719573975
0.0,6.486727237701416
0.0,7.893465995788574
0.0,9.335626602172852
0.0,10.767083168029785
0.0,12.14348316192627
0.0,13.511709213256836
0.0,14.8720703125
0.0,16.224872589111328
0.0,17.570409774780273
0.0,18.90895652770996
0.0,20.240785598754883
0.0,21.56615447998047
0.0,22.79578399658203
0.0,23.978118896484375
0.0,25.159744262695312
0.0,26.38544464111328
0.0,27.65353012084961
184.16587829589844,28.87284278869629
0.0,30.179550170898438
0.0,31.3912353515625
0.0,32.51155471801758
0.0,33.633548736572266
0.0,34.71238708496094
0.0,35.749732971191406
0.0,36.7471809387207
0.0,37.70626449584961
0.0,38.62846374511719
0.0,39.425662994384766
0.0,40.1026725769043
0.0,40.70888900756836
0.0,41.291786193847656
0.0,41.85226058959961
0.0,42.39118194580078
0.0,42.90937805175781
0.0,43.40763854980469
0.0,43.841976165771484
0.0,44.21484375
0.0,44.61812973022461
0.0,45.00590896606445
0.0,45.3787727355957
0.0,45.91634750366211
0.0,46.43324279785156
0.0,46.930259704589844
184.16580200195312,47.36339569091797
187.57603454589844,47.958927154541016
0.0,48.576316833496094
0.0,49.0804328918457
0.0,49.5203971862793
0.0,49.898677825927734
0.0,50.30717086791992
0.0,50.74471664428711
0.0,51.165435791015625
0.0,51.52520751953125
0.0,51.82638168334961
0.0,52.16073226928711
0.0,52.437461853027344
0.0,52.658782958984375
0.0,52.87158966064453
0.0,53.07621383666992
0.0,53.18344497680664
0.0,53.24178695678711
0.0,53.25312423706055
0.0,53.219261169433594
0.0,53.18669891357422
0.0,53.065860748291016
0.0,52.86014938354492
0.0,52.617584228515625
0.0,52.3395881652832
0.0,52.11704635620117
0.0,51.81353759765625
0.0,51.47693634033203
0.0,51.1085205078125
0.0,50.709510803222656
0.0,50.32585144042969
0.0,49.91218185424805
0.0,49.51442337036133
0.0,49.13196563720703
0.0,48.80897903442383
0.0,48.498416900634766
0.0,48.155033111572266
0.0,47.86962127685547
0.0,47.639949798583984
0.0,47.41910934448242
0.0,47.20676040649414
0.0,46.957820892333984
0.0,46.67369079589844
0.0,46.40049362182617
0.0,46.13779830932617
0.0,45.84044647216797
0.0,45.55453109741211
0.0,45.27960968017578
0.0,44.97050094604492
0.0,44.58375549316406
0.0,44.167118072509766
0.0,43.76650619506836
0.0,43.336544036865234
0.0,42.878353118896484
0.0,42.48255157470703
0.0,42.10197067260742
0.0,41.736026763916016
0.0,41.384159088134766
0.0,41.00106430053711
0.0,40.63269805908203
0.0,40.233741760253906
0.0,39.85012435913086
0.0,39.436500549316406
0.0,39.038787841796875
0.0,38.61160659790039
0.0,38.20085144042969
0.0,37.85066223144531
0.0,37.51394271850586
0.0,37.19017028808594
0.0,36.92361831665039
0.0,36.71207809448242
0.0,36.55344009399414
0.0,36.35614013671875
0.0,36.12166213989258
0.0,35.89620590209961
0.0,35.67941665649414
0.0,35.470970153808594
0.0,35.270538330078125
0.0,35.122581481933594
0.0,35.02507781982422
0.0,34.97608184814453
0.0,34.92897033691406
0.0,34.83891296386719
0.0,34.7523193359375
0.0,34.75857925415039
0.0,34.80936050415039
0.0,34.81342697143555
0.0,34.81733703613281
0.0,34.82109451293945
0.0,34.824710845947266
0.0,34.872947692871094
0.0,34.96409606933594
0.0,35.05173873901367
0.0,35.04648208618164
0.0,34.99666213989258
0.0,34.993526458740234
0.0,34.990509033203125
0.0,34.94284439086914
0.0,34.80748748779297
0.0,34.63257598876953
0.0,34.46438980102539
0.0,34.30267333984375
0.0,34.102413177490234
0.0,33.909854888916016
0.0,33.67993927001953
0.0,33.41410446166992
0.0,33.11373519897461
0.0,32.7801513671875
0.0,32.414634704589844
0.0,32.01841354370117
0.0,31.592670440673828
0.0,31.2728271484375
0.0,30.96528434753418
0.0,30.669572830200195
0.0,30.38523292541504
0.0,30.156593322753906
0.0,29.93674659729004
0.0,29.77012062072754
0.0,29.565139770507812
0.0,29.3680419921875
0.0,29.178524017333984
0.0,29.041059494018555
0.0,28.90888214111328
0.0,28.73702621459961
0.0,28.571779251098633
0.0,28.502410888671875
0.0,28.4804744720459
0.0,28.459381103515625
0.0,28.34957504272461
0.0,28.199230194091797
0.0,28.09943199157715
0.0,27.958707809448242
0.0,27.823394775390625
0.0,27.73805046081543
0.0,27.655990600585938
0.0,27.577083587646484
0.0,27.50121307373047
0.0,27.428260803222656
0.0,27.402873992919922
0.0,27.378463745117188
0.0,27.31023406982422
0.0,27.19986343383789
0.0,27.183259963989258
0.0,27.212060928344727
0.0,27.194988250732422
0.0,27.044286727905273
0.0,26.899381637573242
0.0,26.715286254882812
0.0,26.538270950317383
0.0,26.323301315307617
0.0,26.11659812927246
0.0,25.9178466796875
0.0,25.72673797607422
0.0,25.54298210144043
0.0,25.366291046142578
0.0,25.19639778137207
0.0,25.033037185668945
0.0,24.920724868774414
0.0,24.857494354248047
0.0,24.75193214416504
0.0,24.65043067932129
0.0,24.50806999206543
0.0,24.371185302734375
0.0,24.284326553344727
0.0,24.2008113861084
0.0,24.075742721557617
0.0,23.910720825195312
0.0,23.66252326965332
0.0,23.379108428955078
0.0,23.10659408569336
0.0,22.79979705810547
0.0,22.460037231445312
0.0,22.088581085205078
0.0,21.73141098022461
0.0,21.432743072509766
0.0,21.14556121826172
0.0,20.869426727294922
0.0,20.603910446166992
0.0,20.348608016967773
0.0,20.103124618530273
0.0,19.867080688476562
0.0,19.640117645263672
0.0,19.377120971679688
0.0,19.124237060546875
0.0,18.881080627441406
0.0,18.64727783203125
0.0,18.422466278076172
0.0,18.25106430053711
0.0,18.08625602722168
0.0,17.927785873413086
0.0,17.73064613342285
0.0,17.496326446533203
0.0,17.271018981933594
0.0,17.00961685180664
0.0,16.66874122619629
0.0,16.251449584960938
0.0,15.805444717407227
0.0,15.421357154846191
0.0,15.096805572509766
0.0,14.784736633300781
0.0,14.529433250427246
0.0,14.328713417053223
0.0,14.1804780960083
0.0,13.993179321289062
0.0,13.813084602355957
0.0,13.63991641998291
0.0,13.428645133972168
0.0,13.180736541748047
0.0,12.987126350402832
0.0,12.800962448120117
0.0,12.62195873260498
0.0,12.494603157043457
0.0,12.416910171508789
0.0,12.297440528869629
0.0,12.0482759475708
0.0,11.853458404541016
0.0,11.666133880615234
0.0,11.486013412475586
0.0,11.268057823181152
0.0,11.013721466064453
0.0,10.724407196044922
0.0,10.490981101989746
0.0,10.221772193908691
0.0,9.918153762817383
0.0,9.581450462341309
0.0,9.212932586669922
0.0,8.858589172363281
0.0,8.473111152648926
0.0,8.102458000183105
0.0,7.790825366973877
0.0,7.491178035736084
0.0,7.2030558586120605
0.0,6.926015377044678
0.0,6.614866733551025
0.0,6.315685272216797
0.0,5.983246803283691
0.0,5.618831634521484
0.0,5.268432140350342
0.0,4.886749744415283
0.0,4.4749836921691895
0.0,4.0342912673950195
0.0,3.5657854080200195
0.0,3.070535182952881
0.0,2.639096736907959
0.0,2.2690155506134033
0.0,1.9579317569732666
0.0,1.6588127613067627
0.0,1.326434850692749
0.0,0.9620770812034607
0.0,0.6564966440200806
0.0,0.4074328541755676
0.0,0.21271198987960815
0.0,0.0702400952577591
0.0,0.0675385519862175
0.0,0.1992315798997879
0.0,0.3258594870567322
0.0,0.3133264183998108
0.0,0.3012754023075104
0.0,0.33445143699645996
0.0,0.36635148525238037
0.0,0.39702460169792175
0.0,0.42651796340942383
0.0,0.5444040894508362
0.0,0.6577561497688293
0.0,0.8115081787109375
0.0,1.048873782157898
0.0,1.366637110710144
0.0,1.7617019414901733
0.0,2.186335563659668
0.0,2.68416428565979
0.0,3.2523727416992188
0.0,3.8882503509521484
0.0,4.49967098236084
0.0,5.087575912475586
0.0,5.652868747711182
0.0,6.1964192390441895
0.0,6.719064235687256
0.0,7.221607685089111
0.0,7.74958610534668
0.0,8.257257461547852
0.0,8.700639724731445
0.0,9.082208633422852
0.0,9.449102401733398
0.0,9.801884651184082
0.0,10.141098022460938
0.0,10.422501564025879
0.0,10.737844467163086
0.0,11.041060447692871
0.0,11.332612991333008
0.0,11.747239112854004
0.0,12.280208587646484
0.0,12.882203102111816
