actual,proposed
7.063969135284424,7.043248653411865
7.05381965637207,7.063969135284424
7.06760311126709,7.05381965637207
7.0813727378845215,7.06760311126709
7.0813727378845215,7.0813727378845215
7.10200309753418,7.0813727378845215
7.106878757476807,7.10200309753418
7.120575428009033,7.106878757476807
7.134259223937988,7.120575428009033
7.1410956382751465,7.134259223937988
7.16840934753418,7.1410956382751465
7.205165386199951,7.16840934753418
7.218803405761719,7.205165386199951
7.239234924316406,7.218803405761719
7.246038913726807,7.239234924316406
7.280007839202881,7.246038913726807
7.273709297180176,7.280007839202881
7.287221431732178,7.273709297180176
7.30072021484375,7.287221431732178
7.30072021484375,7.30072021484375
7.30072021484375,7.30072021484375
7.307465076446533,7.30072021484375
7.242092132568359,7.307465076446533
7.2554779052734375,7.242092132568359
7.262165546417236,7.2554779052734375
7.282209396362305,7.262165546417236
7.28888463973999,7.282209396362305
7.311885833740234,7.28888463973999
7.311885833740234,7.311885833740234
7.311885833740234,7.311885833740234
7.305203914642334,7.311885833740234
7.311885833740234,7.305203914642334
7.211929798126221,7.311885833740234
7.211929798126221,7.211929798126221
7.205308437347412,7.211929798126221
7.205308437347412,7.205308437347412
7.198684215545654,7.205308437347412
7.1793084144592285,7.198684215545654
7.172678470611572,7.1793084144592285
7.166045188903809,7.172678470611572
7.172678470611572,7.166045188903809
7.172678470611572,7.172678470611572
7.172678470611572,7.172678470611572
7.148930549621582,7.172678470611572
7.14230489730835,7.148930549621582
7.13567590713501,7.14230489730835
7.13567590713501,7.13567590713501
7.129044055938721,7.13567590713501
7.0516462326049805,7.129044055938721
7.045052528381348,7.0516462326049805
7.038455963134766,7.045052528381348
7.0252532958984375,7.038455963134766
7.018647193908691,7.0252532958984375
6.953286647796631,7.018647193908691
6.959856986999512,6.953286647796631
6.959856986999512,6.959856986999512
6.953286647796631,6.959856986999512
6.953286647796631,6.953286647796631
6.837348937988281,6.953286647796631
6.837348937988281,6.837348937988281
6.824336051940918,6.837348937988281
6.811311721801758,6.824336051940918
6.798276424407959,6.811311721801758
6.791754722595215,6.798276424407959
6.640456676483154,6.791754722595215
6.62758207321167,6.640456676483154
6.6146979331970215,6.62758207321167
6.601802349090576,6.6146979331970215
6.588895797729492,6.601802349090576
6.479015350341797,6.588895797729492
6.466240882873535,6.479015350341797
6.453455448150635,6.466240882873535
6.44066047668457,6.453455448150635
6.427855014801025,6.44066047668457
6.289709091186523,6.427855014801025
6.283390522003174,6.289709091186523
6.277069568634033,6.283390522003174
6.277069568634033,6.277069568634033
6.270746231079102,6.277069568634033
6.264420509338379,6.270746231079102
6.177719593048096,6.264420509338379
6.171457290649414,6.177719593048096
6.171457290649414,6.171457290649414
6.171457290649414,6.171457290649414
6.165192604064941,6.171457290649414
6.062771797180176,6.165192604064941
6.056576728820801,6.062771797180176
6.056576728820801,6.056576728820801
6.050380706787109,6.056576728820801
6.056576728820801,6.050380706787109
5.843105792999268,6.056576728820801
5.849123954772949,5.843105792999268
5.861153602600098,5.849123954772949
5.867165565490723,5.861153602600098
5.879182815551758,5.867165565490723
5.7142486572265625,5.879182815551758
5.72596549987793,5.7142486572265625
5.737674713134766,5.72596549987793
5.743526935577393,5.737674713134766
5.749377250671387,5.743526935577393
5.577595233917236,5.749377250671387
5.588998317718506,5.577595233917236
5.600393295288086,5.588998317718506
5.611782073974609,5.600393295288086
5.623164176940918,5.611782073974609
5.628851890563965,5.623164176940918
5.5237932205200195,5.628851890563965
5.534968852996826,5.5237932205200195
5.546138286590576,5.534968852996826
5.557300090789795,5.546138286590576
5.574031352996826,5.557300090789795
5.520059585571289,5.574031352996826
5.525583267211914,5.520059585571289
5.531105995178223,5.525583267211914
5.547664165496826,5.531105995178223
5.558694839477539,5.547664165496826
5.484330654144287,5.558694839477539
5.495211601257324,5.484330654144287
5.500649929046631,5.495211601257324
5.506086826324463,5.500649929046631
5.511521816253662,5.506086826324463
5.516955375671387,5.511521816253662
5.4536614418029785,5.516955375671387
5.459036827087402,5.4536614418029785
5.46441125869751,5.459036827087402
5.469784259796143,5.46441125869751
5.48052453994751,5.469784259796143
5.362917423248291,5.48052453994751
5.368185997009277,5.362917423248291
5.368185997009277,5.368185997009277
5.368185997009277,5.368185997009277
5.368185997009277,5.368185997009277
5.3113250732421875,5.368185997009277
5.3113250732421875,5.3113250732421875
5.316546440124512,5.3113250732421875
5.316546440124512,5.316546440124512
5.316546440124512,5.316546440124512
5.179956436157227,5.316546440124512
5.179956436157227,5.179956436157227
5.174846172332764,5.179956436157227
5.174846172332764,5.174846172332764
5.174846172332764,5.174846172332764
5.015259265899658,5.174846172332764
5.015259265899658,5.015259265899658
5.025224685668945,5.015259265899658
5.035185813903809,5.025224685668945
5.040163993835449,5.035185813903809
4.871203422546387,5.040163993835449
4.880853652954102,4.871203422546387
4.880853652954102,4.880853652954102
4.871203422546387,4.880853652954102
4.861548900604248,4.871203422546387
4.861548900604248,4.861548900604248
4.717893123626709,4.861548900604248
4.713181495666504,4.717893123626709
4.713181495666504,4.713181495666504
4.708469390869141,4.713181495666504
5.135156154632568,4.708469390869141
4.9056501388549805,5.135156154632568
4.900768280029297,4.9056501388549805
4.900768280029297,4.900768280029297
4.9056501388549805,4.900768280029297
4.910531044006348,4.9056501388549805
4.745205402374268,4.910531044006348
4.74045991897583,4.745205402374268
4.7262187004089355,4.74045991897583
4.702463626861572,4.7262187004089355
4.678683280944824,4.702463626861572
4.659641265869141,4.678683280944824
4.456222057342529,4.659641265869141
4.43781042098999,4.456222057342529
4.4332051277160645,4.43781042098999
4.423991680145264,4.4332051277160645
4.414775371551514,4.423991680145264
4.233999252319336,4.414775371551514
4.216145992279053,4.233999252319336
4.20721435546875,4.216145992279053
4.193810939788818,4.20721435546875
4.175928592681885,4.193810939788818
3.9698784351348877,4.175928592681885
3.9527394771575928,3.9698784351348877
3.9355897903442383,3.9527394771575928
3.922720432281494,3.9355897903442383
3.914137840270996,3.922720432281494
3.6542904376983643,3.914137840270996
3.6340320110321045,3.6542904376983643
3.6178152561187744,3.6340320110321045
4.146543025970459,3.6178152561187744
4.128093719482422,4.146543025970459
3.8887248039245605,4.128093719482422
3.8711464405059814,3.8887248039245605
3.8491580486297607,3.8711464405059814
3.8271522521972656,3.8491580486297607
3.8139402866363525,3.8271522521972656
3.800722599029541,3.8139402866363525
3.4755516052246094,3.800722599029541
3.4592299461364746,3.4755516052246094
3.442899703979492,3.4592299461364746
3.426560640335083,3.442899703979492
3.406125068664551,3.426560640335083
3.127383232116699,3.406125068664551
3.112166166305542,3.127383232116699
3.096942663192749,3.112166166305542
3.081712484359741,3.096942663192749
3.0626652240753174,3.081712484359741
2.8550214767456055,3.0626652240753174
2.8370745182037354,2.8550214767456055
2.8155269622802734,2.8370745182037354
2.7939674854278564,2.8155269622802734
2.7723958492279053,2.7939674854278564
2.5642802715301514,2.7723958492279053
2.5474770069122314,2.5642802715301514
2.9698805809020996,2.5474770069122314
2.9502902030944824,2.9698805809020996
2.926767587661743,2.9502902030944824
2.9110777378082275,2.926767587661743
2.5457897186279297,2.9110777378082275
2.535388946533203,2.5457897186279297
2.5249857902526855,2.535388946533203
2.5180487632751465,2.5249857902526855
2.50417160987854,2.5180487632751465
1.810041904449463,2.50417160987854
1.7973129749298096,1.810041904449463
1.7845813035964966,1.7973129749298096
1.771847128868103,1.7845813035964966
1.7591100931167603,1.771847128868103
1.6518914699554443,1.7591100931167603
1.6374351978302002,1.6518914699554443
1.6229757070541382,1.6374351978302002
1.6085131168365479,1.6229757070541382
1.5940474271774292,1.6085131168365479
1.5062922239303589,1.5940474271774292
1.4947842359542847,1.5062922239303589
1.4855766296386719,1.4947842359542847
1.4717628955841064,1.4855766296386719
1.460249662399292,1.4717628955841064
1.4487346410751343,1.460249662399292
1.4204295873641968,1.4487346410751343
1.413609266281128,1.4204295873641968
1.4067884683609009,1.413609266281128
1.3954191207885742,1.4067884683609009
1.3863223791122437,1.3954191207885742
1.2693854570388794,1.3863223791122437
1.2630903720855713,1.2693854570388794
1.2588932514190674,1.2630903720855713
1.252597451210022,1.2588932514190674
1.2463011741638184,1.252597451210022
1.5153812170028687,1.2463011741638184
1.5102711915969849,1.5153812170028687
1.5051610469818115,1.5102711915969849
1.50005042552948,1.5051610469818115
1.50005042552948,1.50005042552948
1.5560247898101807,1.50005042552948
1.5533753633499146,1.5560247898101807
1.5533753633499146,1.5533753633499146
1.5480762720108032,1.5533753633499146
1.5427765846252441,1.5480762720108032
1.5401266813278198,1.5427765846252441
1.6078544855117798,1.5401266813278198
1.5995454788208008,1.6078544855117798
1.5912353992462158,1.5995454788208008
1.5856947898864746,1.5870628356933594
1.5801538228988647,1.5743869543075562
1.6557761430740356,1.5619394779205322
1.6528700590133667,1.629612684249878
1.649963617324829,1.6198458671569824
1.6441503763198853,1.6101715564727783
1.632522702217102,1.59756600856781
1.6646085977554321,1.5795477628707886
1.6527326107025146,1.6036319732666016
1.6467938423156738,1.5853259563446045
1.6438242197036743,1.5729562044143677
1.6378847360610962,1.5635204315185547
1.6425769329071045,1.551448106765747
1.6395930051803589,1.5496091842651367
1.6306408643722534,1.5404646396636963
1.6246720552444458,1.5258007049560547
2.0415475368499756,1.5139371156692505
2.0340394973754883,1.895189881324768
2.0919413566589355,1.8803794384002686
2.0880613327026367,1.9261478185653687
2.076418876647949,1.914650559425354
2.072537422180176,1.8962574005126953
2.0686557292938232,1.8851957321166992
2.196866512298584,1.8742039203643799
2.184471368789673,1.982669472694397
2.176206350326538,1.9635511636734009
2.1638059616088867,1.9481446743011475
2.1555373668670654,1.9291472434997559
2.158440113067627,1.913963794708252
2.1501269340515137,1.9087918996810913
2.141812562942505,1.893731713294983
2.129338502883911,1.878641963005066
2.121020793914795,1.8600090742111206
2.057966709136963,1.845008134841919
2.049839973449707,1.7825405597686768
2.0417120456695557,1.7681061029434204
2.0335826873779297,1.753767728805542
2.029517650604248,1.7396442890167236
2.0150094032287598,1.7292038202285767
2.0069186687469482,1.7099236249923706
1.998826503753662,1.696209192276001
1.99073326587677,1.6825717687606812
1.9785912036895752,1.66889226436615
1.9704948663711548,1.651901364326477
1.962813138961792,1.638277292251587
1.950636863708496,1.6249653100967407
1.9384578466415405,1.6079035997390747
1.9262763261795044,1.5908454656600952
1.9181538820266724,1.573909878730774
1.776189923286438,1.5602974891662598
1.7686066627502441,1.4380210638046265
2.410365581512451,1.4256224632263184
2.4000909328460693,1.9375722408294678
2.3898143768310547,1.9208928346633911
2.4401347637176514,1.904177188873291
2.4242985248565674,1.935819387435913
2.4137375354766846,1.914841651916504
2.40317440032959,1.897895097732544
2.392608880996704,1.8813471794128418
2.376755475997925,1.864897608757019
2.310462713241577,1.8442738056182861
2.279242753982544,1.7841545343399048
2.242793321609497,1.7511663436889648
2.2167415618896484,1.7137941122055054
2.195889949798584,1.684367060661316
2.0727076530456543,1.6589514017105103
2.0426888465881348,1.5560048818588257
2.0076451301574707,1.523757815361023
1.9826000928878784,1.4875755310058594
1.962556004524231,1.458927035331726
1.9895124435424805,1.4341193437576294
1.9639121294021606,1.443846583366394
1.9485464096069336,1.41500723361969
1.9280521869659424,1.3938353061676025
1.9024239778518677,1.369080901145935
1.753814697265625,1.3407140970230103
1.7346664667129517,1.2261183261871338
1.7155122756958008,1.203363299369812
1.7011429071426392,1.1807546615600586
1.681978702545166,1.1616847515106201
1.5088919401168823,1.1394511461257935
1.5002046823501587,1.0136165618896484
